,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
16590,F,A306,TUL UA /OV TL045025/TM 1803/FL290/TP A306/TB MOD 290-330/RM ZME,MOD 290-330,,29000.0,36.19839,-95.88811,2024-02-10 18:03:00,3.0,H,"('KINX', 'KTLX', 'KSRX', 'KOUN', 'KICT')","['s3://noaa-nexrad-level2/2024/02/10/KINX/KINX20240210_175800_V06', 's3://noaa-nexrad-level2/2024/02/10/KTLX/KTLX20240210_180015_V06', 's3://noaa-nexrad-level2/2024/02/10/KSRX/KSRX20240210_180002_V06', 's3://noaa-nexrad-level2/2024/02/10/KICT/KICT20240210_180047_V06']"
16591,F,SR22,TRI UA /OV HMV090025/TM 1804/FL100/TP SR22/SK TOP 130/TA M01/TB LGT-MOD/RM ZTLFD-44,LGT-MOD,,10000.0,36.44,-81.61202469840117,2024-02-10 18:04:00,2.0,L,"('KFCX', 'KGSP', 'KMRX', 'KRLX', 'KJKL')","['s3://noaa-nexrad-level2/2024/02/10/KFCX/KFCX20240210_180241_V06', 's3://noaa-nexrad-level2/2024/02/10/KGSP/KGSP20240210_180256_V06', 's3://noaa-nexrad-level2/2024/02/10/KMRX/KMRX20240210_180200_V06', 's3://noaa-nexrad-level2/2024/02/10/KRLX/KRLX20240210_180213_V06', 's3://noaa-nexrad-level2/2024/02/10/KJKL/KJKL20240210_180048_V06']"
16592,F,B39M,ORD UA /OV IRS/TM 1805/FL330/TP B39M/TB CONS LGT,CONS LGT,,33000.0,41.81333,-85.43892,2024-02-10 18:05:00,1.0,U,"('KIWX', 'KGRR', 'KDTX', 'KIND', 'KLOT')","['s3://noaa-nexrad-level2/2024/02/10/KIWX/KIWX20240210_180411_V06', 's3://noaa-nexrad-level2/2024/02/10/KGRR/KGRR20240210_180135_V06', 's3://noaa-nexrad-level2/2024/02/10/KDTX/KDTX20240210_175911_V06', 's3://noaa-nexrad-level2/2024/02/10/KIND/KIND20240210_180306_V06', 's3://noaa-nexrad-level2/2024/02/10/KLOT/KLOT20240210_180318_V06']"
16593,F,C172,ORD UA /OV ORD320030/TM 1805/FL025/TP C172/SK SCT030/TB NEG,NEG,,2500.0,42.37059324639046,-88.36435839046145,2024-02-10 18:05:00,0.0,L,"('KMKX', 'KLOT', 'KGRB', 'KDVN', 'KILX')","['s3://noaa-nexrad-level2/2024/02/10/KMKX/KMKX20240210_180106_V06', 's3://noaa-nexrad-level2/2024/02/10/KLOT/KLOT20240210_180318_V06', 's3://noaa-nexrad-level2/2024/02/10/KGRB/KGRB20240210_175955_V06', 's3://noaa-nexrad-level2/2024/02/10/KDVN/KDVN20240210_175932_V06', 's3://noaa-nexrad-level2/2024/02/10/KILX/KILX20240210_180004_V06']"
16594,F,E35L,GRR UA /OV GRR/TM 1805/FL360/TP E35L/WX 254180KT/TB OCNS MOD 350-389/RM VERTICAL SPEED +/- 1500. WAVE ACTION AND MOD TURB DURC FL360-390/ SMOOTH AT FL390,OCNS MOD 350-389,,36000.0,42.88210929,-85.5229853,2024-02-10 18:05:00,3.0,U,"('KGRR', 'KIWX', 'KDTX', 'KAPX', 'KLOT')","['s3://noaa-nexrad-level2/2024/02/10/KGRR/KGRR20240210_180135_V06', 's3://noaa-nexrad-level2/2024/02/10/KIWX/KIWX20240210_180411_V06', 's3://noaa-nexrad-level2/2024/02/10/KDTX/KDTX20240210_175911_V06', 's3://noaa-nexrad-level2/2024/02/10/KAPX/KAPX20240210_175922_V06', 's3://noaa-nexrad-level2/2024/02/10/KLOT/KLOT20240210_180318_V06']"
16595,F,B763,DET UA /OV DXO090065/TM 1806/FL330/TP B763/TB LGT OCNL MOD\,LGT OCNL MOD\,,33000.0,42.21,-81.90727610324926,2024-02-10 18:06:00,1.0,H,"('KCLE', 'KDTX', 'KPBZ', 'KBUF', 'KILN')","['s3://noaa-nexrad-level2/2024/02/10/KCLE/KCLE20240210_180446_V06', 's3://noaa-nexrad-level2/2024/02/10/KDTX/KDTX20240210_175911_V06', 's3://noaa-nexrad-level2/2024/02/10/KPBZ/KPBZ20240210_180254_V06', 's3://noaa-nexrad-level2/2024/02/10/KBUF/KBUF20240210_180140_V06', 's3://noaa-nexrad-level2/2024/02/10/KILN/KILN20240210_180552_V06']"
16596,F,B763,DET UA /OV DXO090065/TM 1806/FL330/TP B763/TB LGT OCNL MOD,LGT OCNL MOD,,33000.0,42.21,-81.90727610324926,2024-02-10 18:06:00,2.0,H,"('KCLE', 'KDTX', 'KPBZ', 'KBUF', 'KILN')","['s3://noaa-nexrad-level2/2024/02/10/KCLE/KCLE20240210_180446_V06', 's3://noaa-nexrad-level2/2024/02/10/KDTX/KDTX20240210_175911_V06', 's3://noaa-nexrad-level2/2024/02/10/KPBZ/KPBZ20240210_180254_V06', 's3://noaa-nexrad-level2/2024/02/10/KBUF/KBUF20240210_180140_V06', 's3://noaa-nexrad-level2/2024/02/10/KILN/KILN20240210_180552_V06']"
16597,F,C25C,ACY UA /OV ENO300008/TM 1807/FL130/TP C25C/TB MOD,MOD,,13000.0,39.29667206667207,-75.66908004310505,2024-02-10 18:07:00,3.0,U,"('KDOX', 'KDIX', 'KLWX', 'KAKQ', 'KCCX')","['s3://noaa-nexrad-level2/2024/02/10/KDOX/KDOX20240210_180659_V06', 's3://noaa-nexrad-level2/2024/02/10/KDIX/KDIX20240210_180024_V06', 's3://noaa-nexrad-level2/2024/02/10/KLWX/KLWX20240210_180346_V06', 's3://noaa-nexrad-level2/2024/02/10/KAKQ/KAKQ20240210_180415_V06', 's3://noaa-nexrad-level2/2024/02/10/KCCX/KCCX20240210_180641_V06']"
16598,F,B738,BWI UA /OV BAL250005/TM 1807/FL030/TP B738/WX VIRGA/TB MOD TB/RM 030-080 MOD TB,MOD TB,,3000.0,39.14149601275125,-76.76101451715914,2024-02-10 18:07:00,3.0,M,"('KLWX', 'KDOX', 'KAKQ', 'KCCX', 'KDIX')","['s3://noaa-nexrad-level2/2024/02/10/KLWX/KLWX20240210_180346_V06', 's3://noaa-nexrad-level2/2024/02/10/KDOX/KDOX20240210_180659_V06', 's3://noaa-nexrad-level2/2024/02/10/KAKQ/KAKQ20240210_180415_V06', 's3://noaa-nexrad-level2/2024/02/10/KCCX/KCCX20240210_180641_V06', 's3://noaa-nexrad-level2/2024/02/10/KDIX/KDIX20240210_180024_V06']"
16599,F,B737,SUX UA /OV SUX/TM 1807/FL330/TP B737/TB INTMT LGT CHOP,INTMT LGT CHOP,,33000.0,42.391678,-96.379478,2024-02-10 18:07:00,1.0,M,"('KOAX', 'KFSD', 'KDMX', 'KUEX', 'KTWX')","['s3://noaa-nexrad-level2/2024/02/10/KOAX/KOAX20240210_180640_V06', 's3://noaa-nexrad-level2/2024/02/10/KFSD/KFSD20240210_180641_V06', 's3://noaa-nexrad-level2/2024/02/10/KDMX/KDMX20240210_180214_V06', 's3://noaa-nexrad-level2/2024/02/10/KUEX/KUEX20240210_180058_V06', 's3://noaa-nexrad-level2/2024/02/10/KTWX/KTWX20240210_180219_V06']"
