,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
29388,F,PC12,IAH UA /OV 15 W DAS/TM 1900/FL030/TP PC12/TB LT TO MOD TURB,LT TO MOD TURB,,3000.0,30.19,-94.93925390239085,2024-02-16 19:00:00,3.0,L,"('KHGX', 'KLCH', 'KPOE', 'KGRK', 'KSHV')","['s3://noaa-nexrad-level2/2024/02/16/KHGX/KHGX20240216_185556_V06', 's3://noaa-nexrad-level2/2024/02/16/KLCH/KLCH20240216_185825_V06', 's3://noaa-nexrad-level2/2024/02/16/KPOE/KPOE20240216_185909_V06', 's3://noaa-nexrad-level2/2024/02/16/KGRK/KGRK20240216_185330_V06', 's3://noaa-nexrad-level2/2024/02/16/KSHV/KSHV20240216_185942_V06']"
29389,F,B737,LGU UA /OV LHO/TM 1901/FL200/TP B737/TB LGT CHOP/IC LGT RIME/RM STILL IN ICING DURD /ZLC,LGT CHOP,,20000.0,41.79,-112.01,2024-02-16 19:01:00,1.0,M,"('KMTX', 'KSFX', 'KRIW', 'KICX', 'KCBX')","['s3://noaa-nexrad-level2/2024/02/16/KMTX/KMTX20240216_185817_V06', 's3://noaa-nexrad-level2/2024/02/16/KSFX/KSFX20240216_185705_V06', 's3://noaa-nexrad-level2/2024/02/16/KRIW/KRIW20240216_185800_V06', 's3://noaa-nexrad-level2/2024/02/16/KICX/KICX20240216_185640_V06', 's3://noaa-nexrad-level2/2024/02/16/KCBX/KCBX20240216_185905_V06']"
29390,F,TBM9,AHN UA /OV AHN090015/TM 1901/FL230/TP TBM9/TA M14/TB LGT OCNL CHOP 190-230/IC LGT RIME 190-230/RM ZTLFD-16,LGT OCNL CHOP 190-230,,23000.0,33.9486,-83.0249533410739,2024-02-16 19:01:00,1.0,U,"('KGSP', 'KJGX', 'KFFC', 'KCAE', 'KMRX')","['s3://noaa-nexrad-level2/2024/02/16/KGSP/KGSP20240216_185646_V06', 's3://noaa-nexrad-level2/2024/02/16/KJGX/KJGX20240216_185832_V06', 's3://noaa-nexrad-level2/2024/02/16/KFFC/KFFC20240216_185800_V06', 's3://noaa-nexrad-level2/2024/02/16/KCAE/KCAE20240216_185539_V06', 's3://noaa-nexrad-level2/2024/02/16/KMRX/KMRX20240216_185358_V06']"
29391,F,A321,BOS UA /OV BOS/TM 1902/FL010/TP A321/TB LGT- MOD,LGT- MOD,,1000.0,42.36057,-71.00973,2024-02-16 19:02:00,2.0,M,"('KBOX', 'KGYX', 'KOKX', 'KCXX', 'KENX')","['s3://noaa-nexrad-level2/2024/02/16/KBOX/KBOX20240216_185952_V06', 's3://noaa-nexrad-level2/2024/02/16/KGYX/KGYX20240216_190109_V06', 's3://noaa-nexrad-level2/2024/02/16/KOKX/KOKX20240216_185517_V06', 's3://noaa-nexrad-level2/2024/02/16/KCXX/KCXX20240216_185732_V06', 's3://noaa-nexrad-level2/2024/02/16/KENX/KENX20240216_185645_V06']"
29392,F,E75L,DSM UA /OV DSM270050/TM 1902/FL160/TP E75L/SK VMC/TB OCNL LGT CHOP/IC NEG/RM DURD,OCNL LGT CHOP,,16000.0,41.53395,-94.766448317759,2024-02-16 19:02:00,1.0,U,"('KDMX', 'KOAX', 'KEAX', 'KFSD', 'KTWX')","['s3://noaa-nexrad-level2/2024/02/16/KDMX/KDMX20240216_185723_V06', 's3://noaa-nexrad-level2/2024/02/16/KOAX/KOAX20240216_190122_V06', 's3://noaa-nexrad-level2/2024/02/16/KEAX/KEAX20240216_185909_V06', 's3://noaa-nexrad-level2/2024/02/16/KFSD/KFSD20240216_190109_V06', 's3://noaa-nexrad-level2/2024/02/16/KTWX/KTWX20240216_185546_V06']"
29393,F,E135,SYR UA /OV SYR180015/TM 1902/FL170/TP E135/TB NEG,NEG,,17000.0,42.86116974997975,-76.10631,2024-02-16 19:02:00,0.0,M,"('KBGM', 'KTYX', 'KENX', 'KBUF', 'KCCX')","['s3://noaa-nexrad-level2/2024/02/16/KBGM/KBGM20240216_185653_V06', 's3://noaa-nexrad-level2/2024/02/16/KTYX/KTYX20240216_185704_V06', 's3://noaa-nexrad-level2/2024/02/16/KENX/KENX20240216_185645_V06', 's3://noaa-nexrad-level2/2024/02/16/KBUF/KBUF20240216_185341_V06', 's3://noaa-nexrad-level2/2024/02/16/KCCX/KCCX20240216_185906_V06']"
29394,F,B738,ILM UA /OV ILM195151/TM 1902/FL360/TP B738/TB OCNL LGT CHOP,OCNL LGT CHOP,,36000.0,31.838889766329256,-78.6882615564746,2024-02-16 19:02:00,1.0,M,"('KLTX', 'KCLX', 'KCAE', 'KJAX', 'KMHX')","['s3://noaa-nexrad-level2/2024/02/16/KLTX/KLTX20240216_185912_V06', 's3://noaa-nexrad-level2/2024/02/16/KCLX/KCLX20240216_185646_V06', 's3://noaa-nexrad-level2/2024/02/16/KCAE/KCAE20240216_185539_V06', 's3://noaa-nexrad-level2/2024/02/16/KJAX/KJAX20240216_190022_V06', 's3://noaa-nexrad-level2/2024/02/16/KMHX/KMHX20240216_185835_V06']"
29395,F,E75L,BOS UA /OV BOS290007/TM 1903/FL060/TP E75L/TB MOD/IC NEG/RM MOD TB DURC 040-060  BORDERLINE SEV,MOD,,6000.0,42.40047558214825,-71.15810844851005,2024-02-16 19:03:00,3.0,U,"('KBOX', 'KGYX', 'KOKX', 'KENX', 'KCXX')","['s3://noaa-nexrad-level2/2024/02/16/KBOX/KBOX20240216_185952_V06', 's3://noaa-nexrad-level2/2024/02/16/KGYX/KGYX20240216_190109_V06', 's3://noaa-nexrad-level2/2024/02/16/KOKX/KOKX20240216_185517_V06', 's3://noaa-nexrad-level2/2024/02/16/KENX/KENX20240216_185645_V06', 's3://noaa-nexrad-level2/2024/02/16/KCXX/KCXX20240216_185732_V06']"
29396,F,A321,ELP UA /OV ELP/TM 1903/FL330/TP A321/TB NEG/RM ZAB/FDCS,NEG,,33000.0,31.81111,-106.37583,2024-02-16 19:03:00,0.0,M,"('KEPZ', 'KHDX', 'KABX', 'KFDX', 'KMAF')","['s3://noaa-nexrad-level2/2024/02/16/KEPZ/KEPZ20240216_185825_V06', 's3://noaa-nexrad-level2/2024/02/16/KHDX/KHDX20240216_185927_V06', 's3://noaa-nexrad-level2/2024/02/16/KABX/KABX20240216_185611_V06', 's3://noaa-nexrad-level2/2024/02/16/KFDX/KFDX20240216_190214_V06', 's3://noaa-nexrad-level2/2024/02/16/KMAF/KMAF20240216_190036_V06']"
29397,F,B752,ATL UA /OV ATL175030/TM 1903/FL170/TP B752/TB LGT-MOD INTMT CHOP 170-195/RM ZTLFD-22,LGT-MOD INTMT CHOP 170-195,,17000.0,33.13196230502851,-84.38945816749688,2024-02-16 19:03:00,2.0,M,"('KFFC', 'KJGX', 'KMXX', 'KEOX', 'KBMX')","['s3://noaa-nexrad-level2/2024/02/16/KFFC/KFFC20240216_185800_V06', 's3://noaa-nexrad-level2/2024/02/16/KJGX/KJGX20240216_185832_V06', 's3://noaa-nexrad-level2/2024/02/16/KMXX/KMXX20240216_185834_V06', 's3://noaa-nexrad-level2/2024/02/16/KEOX/KEOX20240216_190240_V06', 's3://noaa-nexrad-level2/2024/02/16/KBMX/KBMX20240216_185517_V06']"
